CustomerKey,GeographyKey,CustomerALTERNATEkEY,FullName,Gender,City,Sales TerritoryKey
28760,539,AW00028760,Lucas Hall,Male,Corvallis,1
28761,315,AW00028761,Robert Campbell,Male,Downey,4
28762,546,AW00028762,Aaron Henderson,Male,Oregon City,1
28763,302,AW00028763,Mohamed Pal,Female,Burlingame,4
28764,310,AW00028764,Frank Rubio,Male,Colma,4
28765,358,AW00028765,Abigail Gonzales,Female,San Carlos,4
28766,41,AW00028766,Joe Alonso,Male,Calgary,6
28767,49,AW00028767,Gilbert Hu,Male,Cliffside,6
28768,612,AW00028768,Emmanuel Rodriguez,Male,Burien,1
28769,616,AW00028769,Brianna Foster,Female,Everett,1
28770,552,AW00028770,Sebastian James,Male,W. Linn,1
28771,64,AW00028771,Katherine Russell,Female,Shawnee,6
28772,552,AW00028772,Eric Hughes,Male,W. Linn,1
28773,300,AW00028773,Gerald Malhotra,Male,Beverly Hills,4
28774,311,AW00028774,Latasha Rowe,Female,Concord,4
28775,335,AW00028775,Morgan Anderson,Female,Lemon Grove,4
28776,383,AW00028776,Abigail Morris,Female,West Covina,4
28777,648,AW00028777,Brittany Wood,Female,Yakima,1
28778,49,AW00028778,Maurice Sharma,Male,Cliffside,6
28779,66,AW00028779,Morgan Reed,Female,Sooke,6
28780,637,AW00028780,Melissa Griffin,Female,Seattle,1
28781,358,AW00028781,Alex Collins,Male,San Carlos,4
28782,312,AW00028782,Cody Howard,Male,Coronado,4
28783,543,AW00028783,Makayla Rivera,Female,Lebanon,1
28784,307,AW00028784,Briana Gomez,Female,Chula Vista,4
28785,326,AW00028785,Jose Foster,Male,Grossmont,4
28786,612,AW00028786,Erick Prasad,Male,Burien,1
28787,611,AW00028787,Gabrielle Wood,Female,Bremerton,1
28788,310,AW00028788,Dominique Martinez,Female,Colma,4
28789,312,AW00028789,Elijah Zhang,Male,Coronado,4
28790,542,AW00028790,Seth Howard,Male,Lake Oswego,1
28791,641,AW00028791,Richard Johnston,Male,Spokane,1
28792,612,AW00028792,Henry Stone,Male,Burien,1
28793,633,AW00028793,Alexander Jackson,Male,Puyallup,1
28794,552,AW00028794,Juan Cooper,Male,W. Linn,1
28795,345,AW00028795,Jesse Allen,Male,Newport Beach,4
28796,300,AW00028796,Cameron Coleman,Male,Beverly Hills,4
28797,348,AW00028797,Alexandra Wood,Female,Oakland,4
28798,62,AW00028798,Timothy Phillips,Male,Royal Oak,6
28799,325,AW00028799,Amber Nelson,Female,Glendale,4
28800,302,AW00028800,Mason Sanchez,Male,Burlingame,4
28801,616,AW00028801,Katelyn Hall,Female,Everett,1
28802,56,AW00028802,Allison Nelson,Female,Newton,6
28803,623,AW00028803,Gabriella Edwards,Female,Kirkland,1
28804,301,AW00028804,Wyatt Allen,Male,Burbank,4
28805,339,AW00028805,Marissa Bennett,Female,Mill Valley,4
28806,595,AW00028806,Randall Hernandez,Male,Cedar City,1
28807,539,AW00028807,Maria Cox,Female,Corvallis,1
28808,626,AW00028808,Trinity Watson,Female,Lynnwood,1
28809,552,AW00028809,Isaac Cooper,Male,W. Linn,1
28810,312,AW00028810,Kaylee Blue,Female,Coronado,4
28811,329,AW00028811,Caleb Phillips,Male,Imperial Beach,4
28812,347,AW00028812,Brianna Watson,Female,Novato,4
28813,355,AW00028813,Cameron Washington,Male,Redwood City,4
28814,612,AW00028814,Anna Butler,Female,Burien,1
28815,374,AW00028815,Lauren James,Female,Torrance,4
28816,539,AW00028816,Jessica Cox,Female,Corvallis,1
28817,59,AW00028817,James Lee,Male,Oak Bay,6
28818,49,AW00028818,Dwayne Hernandez,Male,Cliffside,6
28819,58,AW00028819,Grace Bennett,Female,Newton,6
28820,609,AW00028820,Naomi Alvarez,Female,Bellingham,1
28821,618,AW00028821,Blake Jackson,Male,Issaquah,1
28822,618,AW00028822,Amanda Alexander,Female,Issaquah,1
28823,631,AW00028823,Xavier Brown,Male,Olympia,1
28824,634,AW00028824,Brandon Gonzales,Male,Redmond,1
28825,635,AW00028825,Caleb Hernandez,Male,Renton,1
28826,553,AW00028826,Jack Sharma,Male,Woodburn,1
28827,312,AW00028827,Joshua Robinson,Male,Coronado,4
28828,369,AW00028828,Andrea Murphy,Female,Santa Monica,4
28829,299,AW00028829,Robert Bryant,Male,Berkeley,4
28830,632,AW00028830,Matthew Smith,Male,Port Orchard,1
28831,329,AW00028831,Elizabeth Harris,Female,Imperial Beach,4
28832,66,AW00028832,Joseph Rodriguez,Male,Sooke,6
28833,614,AW00028833,Abigail Harris,Female,Edmonds,1
28834,69,AW00028834,Natalie Hill,Female,Victoria,6
28835,312,AW00028835,Elijah Phillips,Male,Coronado,4
28836,53,AW00028836,Lauren Cook,Female,Metchosin,6
28837,59,AW00028837,Victoria Rodriguez,Female,Oak Bay,6
28838,611,AW00028838,Jasmine Ross,Female,Bremerton,1
28839,552,AW00028839,Connor Parker,Male,W. Linn,1
28840,301,AW00028840,Valerie Harrison,Female,Burbank,4
28841,310,AW00028841,Samuel Gonzales,Male,Colma,4
28842,337,AW00028842,Nicole Bailey,Female,Long Beach,4
28843,300,AW00028843,Chloe Price,Female,Beverly Hills,4
28844,298,AW00028844,Emma Rivera,Female,Bellflower,4
28845,612,AW00028845,Kaitlyn Simmons,Female,Burien,1
28846,307,AW00028846,Cynthia Lopez,Female,Chula Vista,4
28847,311,AW00028847,Carly Xu,Female,Concord,4
28848,69,AW00028848,Justin Butler,Male,Victoria,6
28849,641,AW00028849,Garrett Murphy,Male,Spokane,1
28850,49,AW00028850,Nelson Hernandez,Male,Cliffside,6
28851,616,AW00028851,Miguel Mitchell,Male,Everett,1
28852,542,AW00028852,Mariah Watson,Female,Lake Oswego,1
28853,627,AW00028853,Miguel Davis,Male,Marysville,1
28854,552,AW00028854,Morgan Walker,Female,W. Linn,1
28855,348,AW00028855,Alexandra Perez,Female,Oakland,4
28856,641,AW00028856,Luke Wang,Male,Spokane,1
28857,315,AW00028857,Matthew Johnson,Male,Downey,4
28858,339,AW00028858,Aidan Hughes,Male,Mill Valley,4
28859,594,AW00028859,Micah Cai,Male,Bountiful,1
28860,347,AW00028860,Ian Anderson,Male,Novato,4
28861,634,AW00028861,Alexandra Walker,Female,Redmond,1
28862,642,AW00028862,Catherine Ramirez,Female,Tacoma,1
28863,553,AW00028863,Allison Bell,Female,Woodburn,1
28864,355,AW00028864,Natalie Murphy,Female,Redwood City,4
28865,311,AW00028865,Alex Reed,Male,Concord,4
28866,315,AW00028866,Aaron Adams,Male,Downey,4
28867,338,AW00028867,Natalie Martinez,Female,Los Angeles,4
28868,345,AW00028868,Jason Chen,Male,Newport Beach,4
28869,632,AW00028869,Isabella Howard,Female,Port Orchard,1
28870,626,AW00028870,Brian Watson,Male,Lynnwood,1
28871,618,AW00028871,Jasmine West,Female,Issaquah,1
28872,32,AW00028872,Kelli He,Female,Bendigo,9
28873,299,AW00028873,Roger Deng,Male,Berkeley,4
28874,634,AW00028874,Alexa Brooks,Female,Redmond,1
28875,188,AW00028875,Denise Smith,Male,Roncq,7
28876,147,AW00028876,Austin Garcia,Male,Hamburg,8
28877,246,AW00028877,Joe Vance,Male,London,10
28878,263,AW00028878,Alvin Guo,Male,Oxford,10
28879,272,AW00028879,Edwin Xie,Male,Warrington,10
28880,275,AW00028880,Felicia Moyer,Female,Wokingham,10
28881,197,AW00028881,Allen Kapoor,Male,Paris,7
28882,223,AW00028882,Tasha Shen,Female,Saint-Denis,7
28883,229,AW00028883,Eddie Romero,Male,Berks,10
28884,278,AW00028884,Sheila Suarez,Female,York,10
28885,226,AW00028885,Kelvin Raji,Male,Cergy,7
28886,194,AW00028886,Franklin Jai,Male,Paris,7
28887,147,AW00028887,Casey Serrano,Male,Hamburg,8
28888,210,AW00028888,Casey Lal,Female,Saint Ouen,7
28889,163,AW00028889,Alison Beck,Female,Berlin,8
28890,170,AW00028890,Jaclyn Ma,Female,Münster,8
28891,261,AW00028891,Jasmine Smith,Female,Newcastle upon Tyne,10
28892,265,AW00028892,Marissa Bryant,Female,Peterborough,10
28893,207,AW00028893,Jessie Gutierrez,Female,Chatou,7
28894,206,AW00028894,Maurice Xu,Male,Roissy en Brie,7
28895,159,AW00028895,Mitchell Luo,Male,München,8
28896,237,AW00028896,Edward Davis,Male,Esher-Molesey,10
28897,209,AW00028897,Jennifer Ross,Female,Versailles,7
28898,231,AW00028898,Melanie Patterson,Female,Billericay,10
28899,250,AW00028899,Alejandro Anand,Male,London,10
28900,147,AW00028900,Jasmine Price,Female,Hamburg,8
28901,159,AW00028901,Martha Hee,Female,München,8
28902,172,AW00028902,Suzanne She,Female,Offenbach,8
28903,247,AW00028903,Kara Luo,Female,London,10
28904,186,AW00028904,Ian Flores,Male,Dunkerque,7
28905,187,AW00028905,Katherine Bailey,Female,Lille,7
28906,223,AW00028906,Steve Xu,Male,Saint-Denis,7
28907,267,AW00028907,Blake Jenkins,Male,Runcorn,10
28908,276,AW00028908,Dominique Sai,Female,Woolston,10
28909,211,AW00028909,Tommy Champion,Male,Les Ulis,7
28910,196,AW00028910,Melody Martin,Female,Paris,7
28911,179,AW00028911,Levi Rodriguez,Male,Saint Ouen,7
28912,213,AW00028912,Alejandro Zhu,Male,Verrieres Le Buisson,7
28913,261,AW00028913,Krista Diaz,Female,Newcastle upon Tyne,10
28914,275,AW00028914,Alicia Rai,Female,Wokingham,10
28915,221,AW00028915,Johnny Yuan,Male,Drancy,7
28916,253,AW00028916,Kathryn Shan,Female,London,10
28917,201,AW00028917,Sandra Zhou,Female,Paris,7
28918,249,AW00028918,Gina Blanco,Female,London,10
28919,189,AW00028919,Krystal Wagner,Female,Roubaix,7
28920,176,AW00028920,Renée Alvarez,Female,Stuttgart,8
28921,252,AW00028921,Corey Deng,Male,London,10
28922,31,AW00028922,Brent Ye,Male,Hobart,9
28923,9,AW00028923,Roberto Hernandez,Male,Milsons Point,9
28924,32,AW00028924,Sydney Washington,Female,Bendigo,9
28925,5,AW00028925,Warren Lu,Male,Lane Cove,9
28926,27,AW00028926,Danny Schmidt,Male,Townsville,9
28927,28,AW00028927,Jermaine Rana,Male,Cloverdale,9
28928,15,AW00028928,Margaret Wu,Female,Silverwater,9
28929,23,AW00028929,Marie Fernandez,Female,Gold Coast,9
28930,18,AW00028930,Jarrod Kapoor,Male,Sydney,9
28931,7,AW00028931,Darren Jiménez,Male,Malabar,9
28932,8,AW00028932,Marshall Ashe,Male,Matraville,9
28933,38,AW00028933,Colleen Rai,Female,South Melbourne,9
28934,4,AW00028934,Ricardo Nara,Male,Goulburn,9
28935,25,AW00028935,Eddie Johnsen,Male,Hervey Bay,9
28936,21,AW00028936,Karla Raje,Female,Caloundra,9
28937,20,AW00028937,Tommy Nath,Male,Brisbane,9
28938,39,AW00028938,Sarah Moore,Female,Sunbury,9
28939,35,AW00028939,Ronald Fernandez,Male,Melbourne,9
28940,32,AW00028940,Kristine Serrano,Female,Bendigo,9
28941,4,AW00028941,Deanna Moreno,Female,Goulburn,9
28942,2,AW00028942,Frederick Raman,Male,Coffs Harbour,9
28943,27,AW00028943,Arthur Martin,Male,Townsville,9
28944,13,AW00028944,Whitney Malhotra,Female,Port Macquarie,9
28945,29,AW00028945,Rafael Lal,Male,Findon,9
28946,25,AW00028946,John Anderson,Male,Hervey Bay,9
28947,21,AW00028947,Grant Nath,Male,Caloundra,9
28948,21,AW00028948,Valerie Ye,Female,Caloundra,9
28949,6,AW00028949,Lance Ramos,Male,Lavender Bay,9
28950,5,AW00028950,Carl Lal,Male,Lane Cove,9
28951,27,AW00028951,Monica Rodriguez,Female,Townsville,9
28952,14,AW00028952,Arturo Huang,Male,Rhodes,9
28953,26,AW00028953,Trisha Gao,Female,Rockhampton,9
28954,26,AW00028954,Omar Hu,Male,Rockhampton,9
28955,32,AW00028955,Emmanuel Fernandez,Male,Bendigo,9
28956,37,AW00028956,Colleen Xu,Female,Seaford,9
28957,30,AW00028957,Kate Xu,Female,Perth,9
28958,9,AW00028958,Randy Liang,Male,Milsons Point,9
28959,22,AW00028959,Jimmy Ashe,Male,East Brisbane,9
28960,24,AW00028960,Jacquelyn Vazquez,Female,Hawthorne,9
28961,13,AW00028961,Mathew Ramos,Male,Port Macquarie,9
28962,27,AW00028962,Stanley Lopez,Male,Townsville,9
28963,8,AW00028963,Ross Prasad,Male,Matraville,9
28964,71,AW00028964,Trevor Foster,Male,Westminster,6
28965,547,AW00028965,Trinity Morris,Female,Portland,1
28966,311,AW00028966,Martha Li,Female,Concord,4
28967,298,AW00028967,Jessica Morris,Female,Bellflower,4
28968,355,AW00028968,Marcus Morgan,Male,Redwood City,4
28969,644,AW00028969,Eduardo Flores,Male,Walla Walla,1
28970,546,AW00028970,Danielle Peterson,Female,Oregon City,1
28971,618,AW00028971,Jason Shan,Male,Issaquah,1
28972,611,AW00028972,Taylor Bennett,Female,Bremerton,1
28973,339,AW00028973,Bryan Cooper,Male,Mill Valley,4
28974,343,AW00028974,Kelly Hayes,Female,National City,4
28975,302,AW00028975,Walter Gill,Male,Burlingame,4
28976,53,AW00028976,Christina Peterson,Female,Metchosin,6
28977,352,AW00028977,Carlos Nelson,Male,Palo Alto,4
28978,300,AW00028978,Alexandria Watson,Female,Beverly Hills,4
28979,548,AW00028979,Matthew Williams,Male,Salem,1
28980,623,AW00028980,Alyssa Watson,Female,Kirkland,1
28981,355,AW00028981,Luke Jai,Male,Redwood City,4
28982,336,AW00028982,Sydney Watson,Female,Lincoln Acres,4
28983,298,AW00028983,Sean Lopez,Male,Bellflower,4
28984,631,AW00028984,Katherine Cox,Female,Olympia,1
28985,383,AW00028985,Andrew Taylor,Male,West Covina,4
28986,71,AW00028986,Caleb King,Male,Westminster,6
28987,385,AW00028987,Jessica Harris,Female,Woodland Hills,4
28988,310,AW00028988,Harold Perez,Male,Colma,4
28989,545,AW00028989,Angela Cox,Female,Milwaukie,1
28990,311,AW00028990,Ann Raman,Female,Concord,4
28991,536,AW00028991,Timothy Ward,Male,Beaverton,1
28992,49,AW00028992,Darren Fernandez,Male,Cliffside,6
28993,545,AW00028993,Destiny Perry,Female,Milwaukie,1
28994,334,AW00028994,Noah Hayes,Male,Lakewood,4
28995,614,AW00028995,Alexandra Wright,Female,Edmonds,1
28996,49,AW00028996,Rachel Rivera,Female,Cliffside,6
28997,307,AW00028997,Hector Carlson,Male,Chula Vista,4
28998,311,AW00028998,Kristina Rodriguez,Female,Concord,4
28999,331,AW00028999,Edward Martinez,Male,La Jolla,4
29000,632,AW00029000,Nathan Baker,Male,Port Orchard,1
29001,49,AW00029001,Carl Nath,Male,Cliffside,6
29002,623,AW00029002,Hannah Walker,Female,Kirkland,1
29003,307,AW00029003,Veronica Perez,Female,Chula Vista,4
29004,369,AW00029004,Andrew Thomas,Male,Santa Monica,4
29005,70,AW00029005,Cameron Gonzales,Male,Westminster,6
29006,539,AW00029006,Christian Kumar,Male,Corvallis,1
29007,552,AW00029007,Elijah Perry,Male,W. Linn,1
29008,301,AW00029008,Andres Luo,Male,Burbank,4
29009,302,AW00029009,Stanley Arun,Male,Burlingame,4
29010,310,AW00029010,Jennifer Long,Female,Colma,4
29011,360,AW00029011,Allison Roberts,Female,San Francisco,4
29012,62,AW00029012,Jeremiah Taylor,Male,Royal Oak,6
29013,71,AW00029013,Emma Hall,Female,Westminster,6
29014,614,AW00029014,Ryan Powell,Male,Edmonds,1
29015,618,AW00029015,Trinity Murphy,Female,Issaquah,1
29016,627,AW00029016,Jackson Perez,Male,Marysville,1
29017,553,AW00029017,Gabriel Long,Male,Woodburn,1
29018,301,AW00029018,Drew Luo,Male,Burbank,4
29019,334,AW00029019,Isaiah Morris,Male,Lakewood,4
29020,372,AW00029020,Jackson Young,Male,Spring Valley,4
29021,71,AW00029021,William Clark,Male,Westminster,6
29022,546,AW00029022,Sydney Diaz,Female,Oregon City,1
29023,635,AW00029023,Dalton Campbell,Male,Renton,1
29024,301,AW00029024,Deanna Blanco,Female,Burbank,4
29025,325,AW00029025,Miguel Hayes,Male,Glendale,4
29026,325,AW00029026,Sydney Mitchell,Female,Glendale,4
29027,50,AW00029027,Jacob Walker,Male,Haney,6
29028,302,AW00029028,Samuel Parker,Male,Burlingame,4
29029,539,AW00029029,Marcus Bennett,Male,Corvallis,1
29030,369,AW00029030,Jeremy Adams,Male,Santa Monica,4
29031,611,AW00029031,Brandon Chen,Male,Bremerton,1
29032,339,AW00029032,Taylor Ramirez,Female,Mill Valley,4
29033,325,AW00029033,Natalie Cooper,Female,Glendale,4
29034,614,AW00029034,Jonathan Patterson,Male,Edmonds,1
29035,385,AW00029035,Elijah Scott,Male,Woodland Hills,4
29036,607,AW00029036,Rebecca Baker,Female,Ballard,1
29037,50,AW00029037,Brandon Lewis,Male,Haney,6
29038,334,AW00029038,Vanessa Hughes,Female,Lakewood,4
29039,641,AW00029039,Xavier Hayes,Male,Spokane,1
29040,299,AW00029040,Colleen Liu,Female,Berkeley,4
29041,62,AW00029041,Charles Collins,Male,Royal Oak,6
29042,51,AW00029042,Edward Jackson,Male,Langford,6
29043,70,AW00029043,Luke Alexander,Male,Westminster,6
29044,547,AW00029044,Olivia Wilson,Female,Portland,1
29045,339,AW00029045,Anna Jones,Female,Mill Valley,4
29046,648,AW00029046,Gabriella Richardson,Female,Yakima,1
29047,60,AW00029047,Jack Lopez,Male,Port Hammond,6
29048,299,AW00029048,William Harris,Male,Berkeley,4
29049,547,AW00029049,Kelly Simmons,Female,Portland,1
29050,298,AW00029050,Jack Russell,Male,Bellflower,4
29051,302,AW00029051,Michele She,Female,Burlingame,4
29052,331,AW00029052,Ian Peterson,Male,La Jolla,4
29053,4,AW00029053,Nelson Gomez,Male,Goulburn,9
29054,11,AW00029054,Abby Kapoor,Female,North Ryde,9
29055,26,AW00029055,Monica Sai,Female,Rockhampton,9
29056,383,AW00029056,Angelica Griffin,Female,West Covina,4
29057,298,AW00029057,Latoya Andersen,Female,Bellflower,4
29058,312,AW00029058,Olivia Reed,Female,Coronado,4
29059,315,AW00029059,Jocelyn Perry,Female,Downey,4
29060,331,AW00029060,David Washington,Male,La Jolla,4
29061,15,AW00029061,Jaime Kumar,Male,Silverwater,9
29062,38,AW00029062,Dennis Liu,Male,South Melbourne,9
29063,35,AW00029063,Alan Liang,Male,Melbourne,9
29064,33,AW00029064,Jose Butler,Male,Cranbourne,9
29065,27,AW00029065,Pamela Rodriguez,Female,Townsville,9
29066,40,AW00029066,Ricky Suarez,Male,Warrnambool,9
29067,34,AW00029067,Russell Chander,Male,Geelong,9
29068,8,AW00029068,Cassandra Madan,Female,Matraville,9
29069,35,AW00029069,Clarence Lin,Male,Melbourne,9
29070,334,AW00029070,Arianna Simmons,Female,Lakewood,4
29071,53,AW00029071,Megan Thomas,Female,Metchosin,6
29072,68,AW00029072,Emma Ramirez,Female,Vancouver,6
29073,609,AW00029073,Melanie Barnes,Female,Bellingham,1
29074,633,AW00029074,Joan Long,Female,Puyallup,1
29075,548,AW00029075,Jack Wright,Male,Salem,1
29076,322,AW00029076,Megan Miller,Female,Fremont,4
29077,369,AW00029077,Blake Henderson,Male,Santa Monica,4
29078,369,AW00029078,Victoria Sanders,Female,Santa Monica,4
29079,336,AW00029079,Brian Rogers,Male,Lincoln Acres,4
29080,7,AW00029080,Yolanda Nara,Female,Malabar,9
29081,30,AW00029081,Darren Lopez,Male,Perth,9
29082,19,AW00029082,Sabrina Ramos,Female,Wollongong,9
29083,8,AW00029083,Toni Sullivan,Female,Matraville,9
29084,25,AW00029084,Beth Hernandez,Female,Hervey Bay,9
29085,28,AW00029085,Brad Goel,Male,Cloverdale,9
29086,26,AW00029086,Frank Diaz,Male,Rockhampton,9
29087,10,AW00029087,Steve Ye,Male,Newcastle,9
29088,10,AW00029088,Tamara Anand,Female,Newcastle,9
29089,301,AW00029089,Noah Henderson,Male,Burbank,4
29090,6,AW00029090,Lacey Ye,Female,Lavender Bay,9
29091,33,AW00029091,Mallory Hernandez,Female,Cranbourne,9
29092,40,AW00029092,Jessie Ma,Male,Warrnambool,9
29093,12,AW00029093,Erik Blanco,Male,North Sydney,9
29094,33,AW00029094,Jessie He,Male,Cranbourne,9
29095,5,AW00029095,Jaime Jimenez,Male,Lane Cove,9
29096,32,AW00029096,Margaret Stewart,Female,Bendigo,9
29097,27,AW00029097,Bonnie Beck,Female,Townsville,9
29098,8,AW00029098,Jimmy Gill,Male,Matraville,9
29099,30,AW00029099,Tony Shen,Male,Perth,9
29100,40,AW00029100,Vanessa Diaz,Female,Warrnambool,9
29101,14,AW00029101,Monique Rubio,Female,Rhodes,9
29102,31,AW00029102,Marie Mehta,Female,Hobart,9
29103,7,AW00029103,Karl Raji,Male,Malabar,9
29104,69,AW00029104,Nathan Zhang,Male,Victoria,6
29105,301,AW00029105,Martha Ma,Female,Burbank,4
29106,302,AW00029106,Calvin Beck,Male,Burlingame,4
29107,311,AW00029107,Tonya Luo,Female,Concord,4
29108,316,AW00029108,Seth Evans,Male,El Cajon,4
29109,360,AW00029109,Elizabeth Miller,Female,San Francisco,4
29110,338,AW00029110,Sydney Smith,Female,Los Angeles,4
29111,301,AW00029111,Dale Anand,Male,Burbank,4
29112,298,AW00029112,Edward Powell,Male,Bellflower,4
29113,33,AW00029113,Alícia Anand,Female,Cranbourne,9
29114,14,AW00029114,Levi Raman,Male,Rhodes,9
29115,35,AW00029115,Jacquelyn Munoz,Female,Melbourne,9
29116,36,AW00029116,Janelle Patel,Female,Melton,9
29117,26,AW00029117,Glenn She,Male,Rockhampton,9
29118,33,AW00029118,Noah Griffin,Male,Cranbourne,9
29119,7,AW00029119,Lee Oliver,Male,Malabar,9
29120,23,AW00029120,Kaitlyn Brown,Female,Gold Coast,9
29121,20,AW00029121,Julie Luo,Female,Brisbane,9
29122,30,AW00029122,Shannon Munoz,Male,Perth,9
29123,23,AW00029123,Tonya Goel,Female,Gold Coast,9
29124,50,AW00029124,Angel Edwards,Male,Haney,6
29125,648,AW00029125,Andrea Reed,Female,Yakima,1
29126,301,AW00029126,Chloe Cox,Female,Burbank,4
29127,310,AW00029127,Bryan Murphy,Male,Colma,4
29128,326,AW00029128,Alyssa Reed,Female,Grossmont,4
29129,361,AW00029129,Timothy Watson,Male,San Gabriel,4
29130,71,AW00029130,Hannah Washington,Female,Westminster,6
29131,325,AW00029131,Brandon Coleman,Male,Glendale,4
29132,314,AW00029132,Brianna Cook,Female,Daly City,4
29133,546,AW00029133,Sydney King,Female,Oregon City,1
29134,612,AW00029134,Pedro Dominguez,Male,Burien,1
29135,50,AW00029135,Adam Allen,Male,Haney,6
29136,298,AW00029136,Caroline Bryant,Female,Bellflower,4
29137,53,AW00029137,Jack Allen,Male,Metchosin,6
29138,385,AW00029138,Eduardo Wood,Male,Woodland Hills,4
29139,374,AW00029139,Riley Coleman,Female,Torrance,4
29140,632,AW00029140,Richard Ward,Male,Port Orchard,1
29141,299,AW00029141,Suzanne Wang,Female,Berkeley,4
29142,302,AW00029142,Ashley Smith,Female,Burlingame,4
29143,334,AW00029143,Grace Jenkins,Female,Lakewood,4
29144,634,AW00029144,Brandon Zhang,Male,Redmond,1
29145,631,AW00029145,Shelby Gray,Female,Olympia,1
29146,614,AW00029146,Ian Henderson,Male,Edmonds,1
29147,627,AW00029147,Mary Roberts,Female,Marysville,1
29148,339,AW00029148,Gabriella Murphy,Female,Mill Valley,4
